Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Transportation type,Transportation cost,Rating
35844,"Rio de Janeiro, Brazil",12/15/2023,12/24/2023,9.0,James Sellers 35844,37.0,Male,German,Vacation rental,870.57,Bus,374.19,4
35845,"London, UK",07/31/2024,08/21/2024,21.0,Jesse Herrera 35845,40.0,Female,Italian,Resort,739.88,Bus,1129.85,4
35846,Phuket,02/12/2025,02/19/2025,7.0,Kyle Miller 35846,38.0,Male,Australian,Hotel,509.02,Train,132.38,5
35847,Bali,2/1/2024,2/8/2024,7.0,Kyle Collier 35847,24.0,Male,American,Resort,2211.72,Plane,982.1,4
35848,"Edinburgh, Scotland",10/26/2024,10/30/2024,4.0,Felicia Hutchinson 35848,61.0,Male,Indonesian,Vacation rental,496.08,Subway,378.87,5
35849,"Rome, Italy",04/02/2024,04/14/2024,12.0,Tracy Brooks 35849,42.0,Female,Germany,Hostel,361.18,Train,1189.73,3
35850,Cape Town,07/08/2023,07/29/2023,21.0,James Hull 35850,26.0,Female,German,Villa,2624.73,Plane,163.99,4
35851,"Seoul, South Korea",06/08/2023,06/11/2023,3.0,Angela Howard 35851,63.0,Other,Dutch,Resort,1135.2,Plane,543.63,3
35852,"Cape Town, SA",04/18/2025,04/22/2025,4.0,Todd Fernandez 35852,23.0,Female,Indonesian,Riad,3108.94,Plane,1080.47,3
35853,"Edinburgh, Scotland",02/23/2025,03/10/2025,15.0,Lindsey Diaz 35853,21.0,Male,Italy,Hotel,1153.23,Train,917.1,4
35854,"Rio de Janeiro, Brazil",06/24/2023,07/10/2023,16.0,Gina Russell 35854,64.0,Male,Dutch,Villa,930.27,Subway,360.26,5
35855,Barcelona,05/05/2024,05/16/2024,11.0,Dr. Amy Patel 35855,56.0,Other,USA,Resort,512.41,Airplane,1226.83,4
35856,"Sydney, AUS",02/16/2025,03/08/2025,20.0,Jerry Myers 35856,47.0,Other,Cambodia,Vacation rental,2791.9,Car rental,1289.34,2
35857,Sydney,10/03/2024,10/17/2024,14.0,Vincent Byrd 35857,43.0,Other,Spain,Hostel,2458.97,Ferry,864.01,3
35858,"Sydney, Australia",10/17/2024,10/25/2024,8.0,Charles Orozco 35858,67.0,Male,Spanish,Hostel,298.18,Flight,1370.48,4
35859,"Edinburgh, Scotland",08/15/2024,08/25/2024,10.0,Gary Sanchez 35859,35.0,Other,Greece,Hotel,1721.59,Ferry,1019.8,4
35860,"Istanbul, Turkey",04/14/2024,04/26/2024,12.0,Diane Holt 35860,38.0,Other,Hong Kong,Villa,666.95,Car,317.63,2
35861,"Athens, Greece",04/24/2023,05/13/2023,19.0,Julie Duncan 35861,48.0,Female,Emirati,Guesthouse,491.56,Car rental,1576.36,3
35862,"Athens, Greece",07/21/2024,08/01/2024,11.0,Jacqueline Elliott 35862,40.0,Male,United Arab Emirates,Riad,892.45,Bus,351.82,4
35863,Paris,08/12/2023,08/22/2023,10.0,Jerome Myers 35863,55.0,Other,German,Villa,1574.02,Airplane,569.92,4
35864,"Lisbon, Portugal",01/07/2024,01/20/2024,13.0,Kristy Klein 35864,41.0,Female,United Arab Emirates,Guesthouse,803.64,Car,304.56,5
35865,"Bangkok, Thailand",08/30/2024,09/17/2024,18.0,Kenneth Little 35865,21.0,Other,Singapore,Guesthouse,410.17,Car,233.75,2
35866,Santorini,11/13/2023,11/27/2023,14.0,Jose Ford 35866,52.0,Female,Chinese,Guesthouse,809.74,Car,1382.95,5
35867,Japan,04/03/2024,04/07/2024,4.0,Gregory Vega 35867,47.0,Other,Greece,Hostel,1835.8,Plane,1548.84,3
35868,"Rio de Janeiro, Brazil",01/10/2024,01/27/2024,17.0,Laura Cole 35868,19.0,Other,USA,Villa,1575.65,Flight,110.68,3
35869,Japan,02/13/2024,02/28/2024,15.0,Allison Hancock 35869,58.0,Other,German,Airbnb,1447.96,Subway,947.79,5
35870,"Auckland, New Zealand",01/07/2025,01/24/2025,17.0,Megan Marshall 35870,61.0,Male,Brazil,Guesthouse,1544.66,Car,632.3,3
35871,"Hanoi, Vietnam",8/18/2023,8/25/2023,7.0,James Horton 35871,30.0,Female,Spanish,Hostel,836.92,Plane,278.5,1
35872,Sydney,04/14/2025,04/27/2025,13.0,Crystal Montoya 35872,48.0,Other,Hong Kong,Vacation rental,2858.07,Car,650.23,5
35873,"Los Angeles, USA",07/20/2023,08/09/2023,20.0,Becky Mcdonald 35873,66.0,Other,Italian,Hotel,3139.2,Airplane,953.9,5
35874,Thailand,03/30/2025,04/05/2025,6.0,Zoe Pierce 35874,48.0,Other,Vietnamese,Vacation rental,2815.67,Car rental,311.64,4
35875,"Cape Town, South Africa",6/1/2023,6/10/2023,9.0,Amanda Mosley 35875,42.0,Male,South African,Hostel,3529.7,Car,2068.64,4
35876,Australia,09/16/2023,10/01/2023,15.0,Ashley Peters 35876,35.0,Male,Dutch,Airbnb,719.23,Train,1098.86,4
35877,"New York, USA",12/24/2023,12/31/2023,7.0,Laurie Simmons 35877,28.0,Female,Canadian,Hotel,"$1,400 ",Flight,$800 ,5
35878,"Beijing, China",04/23/2023,04/26/2023,3.0,Daniel Larsen 35878,39.0,Female,Brazil,Vacation rental,1031.82,Airplane,426.09,3
35879,Barcelona,10/18/2023,11/05/2023,18.0,Melissa Barnes 35879,64.0,Other,Dutch,Resort,555.93,Car,165.91,4
35880,"Rio de Janeiro, Brazil",03/05/2024,03/17/2024,12.0,Loretta Forbes 35880,50.0,Female,Italian,Hotel,1231.64,Car,1465.1,3
35881,"Athens, Greece",11/12/2023,11/29/2023,17.0,Jose Waller 35881,65.0,Male,Canadian,Vacation rental,1316.46,Train,520.3,3
35882,Mexico,02/16/2025,03/05/2025,17.0,Kelly Alexander 35882,39.0,Other,Greece,Airbnb,418.55,Train,621.16,4
35883,Spain,11/14/2024,11/27/2024,13.0,Ricardo Mcknight 35883,63.0,Other,Korean,Airbnb,898.67,Airplane,105.9,3
35884,"Athens, Greece",03/28/2024,04/14/2024,17.0,Brooke Barnes 35884,18.0,Male,Brazil,Hotel,926.11,Car rental,375.62,5
35885,"Beijing, China",05/17/2023,05/29/2023,12.0,Derek Woods 35885,53.0,Other,Mexican,Villa,1026.03,Train,384.9,3
35886,"Cairo, Egypt",07/04/2023,07/21/2023,17.0,Tracy Atkinson 35886,25.0,Other,Scottish,Resort,604.32,Flight,229.74,2
35887,"Rio de Janeiro, Brazil",01/05/2025,01/25/2025,20.0,Edwin Garcia 35887,38.0,Other,United Arab Emirates,Villa,979.7,Subway,367.61,3
35888,"Cairo, Egypt",8/20/2024,8/27/2024,7.0,Nicholas Murphy 35888,58.0,Male,American,Hotel,605.26,Plane,249.15,2
35889,"Berlin, Germany",07/12/2023,07/29/2023,17.0,Tina Barber 35889,66.0,Other,Korean,Villa,766.4,Plane,1114.66,4
35890,Egypt,07/03/2023,07/17/2023,14.0,Brett Sweeney 35890,63.0,Male,Cambodia,Hotel,1406.15,Bus,685.91,3
35891,"Istanbul, Turkey",04/04/2024,04/14/2024,10.0,Megan Cooper 35891,25.0,Male,Spain,Resort,642.72,Plane,284.52,4
35892,Rome,05/31/2023,06/12/2023,12.0,Logan Mitchell 35892,64.0,Female,Emirati,Resort,1821.33,Plane,1235.42,5
35893,Rome,08/06/2024,08/24/2024,18.0,Gwendolyn Lyons 35893,32.0,Other,UK,Resort,1676.9,Ferry,1693.86,2
35894,"Amsterdam, Netherlands",04/04/2024,04/14/2024,10.0,Mark Valencia 35894,33.0,Male,Korean,Airbnb,1777.96,Subway,327.63,4
35895,"Edinburgh, Scotland",01/18/2024,02/01/2024,14.0,Kelsey Jones 35895,25.0,Other,UK,Riad,2902.29,Train,533.94,4
35896,Amsterdam,10/10/2024,10/17/2024,7.0,Billy Roach 35896,38.0,Male,Germany,Hotel,$600 ,Train,$150 ,2
35897,Cape Town,05/23/2023,06/09/2023,17.0,Jennifer Deleon 35897,26.0,Other,Germany,Riad,397.22,Plane,749.2,4
35898,"Phuket, Thailand",03/04/2025,03/12/2025,8.0,Harold Navarro 35898,18.0,Other,Indonesian,Riad,1197.2,Ferry,1656.54,1
35899,"Barcelona, Spain",05/31/2023,06/19/2023,19.0,Angela Mitchell DDS 35899,20.0,Other,Hong Kong,Airbnb,1591.97,Ferry,747.63,3
35900,"Beijing, China",10/20/2023,11/07/2023,18.0,Anthony Collier 35900,27.0,Male,Moroccan,Vacation rental,1034.4,Bus,421.09,5
35901,Thailand,12/20/2024,12/28/2024,8.0,Amy Newman 35901,41.0,Female,Japan,Airbnb,2295.36,Plane,941.6,3
35902,"London, UK",3/15/2024,3/23/2024,8.0,Jacqueline Gonzales 35902,37.0,Male,British,Hotel,"$1,000 ",Train,$200 ,4
35903,"Los Angeles, USA",01/30/2024,02/19/2024,20.0,Marissa Dominguez 35903,20.0,Male,Indian,Villa,1592.48,Bus,563.4,4
35904,"Los Angeles, USA",6/20/2024,6/27/2024,7.0,George Walker 35904,25.0,Male,Chinese,Hotel,"$1,200 ",Car rental,$300 ,2
35905,Egypt,06/06/2023,06/19/2023,13.0,Jeremy Perez 35905,70.0,Female,Canada,Vacation rental,1373.59,Bus,1357.34,3
35906,"London, UK",07/07/2023,07/23/2023,16.0,Ronald Soto 35906,65.0,Other,Moroccan,Resort,655.8,Train,545.87,4
35907,"Athens, Greece",05/27/2024,06/08/2024,12.0,Melvin Hernandez 35907,46.0,Male,Taiwanese,Guesthouse,860.71,Ferry,333.21,3
35908,"Amsterdam, Netherlands",12/29/2024,01/10/2025,12.0,Charles Santos 35908,47.0,Other,German,Resort,1073.78,Bus,785.36,5
35909,"Seoul, South Korea",05/04/2023,05/13/2023,9.0,Erik Mcmillan 35909,26.0,Female,Spanish,Guesthouse,1124.34,Plane,548.42,4
35910,Dubai,06/19/2024,06/22/2024,3.0,Douglas Mckinney 35910,61.0,Female,New Zealander,Riad,2048.78,Car,239.03,2
35911,Italy,11/04/2023,11/10/2023,6.0,Bonnie Thompson 35911,20.0,Male,American,Guesthouse,1379.27,Airplane,281.1,4
35912,"Bangkok, Thailand",09/25/2024,10/16/2024,21.0,Stacey Hutchinson 35912,57.0,Female,Brazilian,Resort,1319.95,Ferry,361.93,5
35913,Bangkok,02/09/2025,02/12/2025,3.0,Hunter Aguilar 35913,58.0,Male,Dutch,Hostel,1125.84,Car,842.41,4
35914,"Seoul, South Korea",06/22/2023,07/10/2023,18.0,Joshua Osborne 35914,21.0,Female,South Korean,Hotel,1201.6,Train,503.73,3
35915,Tokyo,01/06/2024,01/12/2024,6.0,Michele Richard 35915,28.0,Male,Chinese,Vacation rental,387.35,Flight,1382.5,5
35916,"Honolulu, Hawaii",01/13/2025,01/21/2025,8.0,Antonio Graham 35916,64.0,Female,United Kingdom,Hostel,2091.05,Bus,1123.36,4
35917,"Bangkok, Thailand",09/28/2023,10/19/2023,21.0,Carlos Bowen 35917,19.0,Male,United Arab Emirates,Hostel,397.32,Car,307.55,2
35918,"Seoul, South Korea",5/15/2023,5/22/2023,7.0,Joseph Holt 35918,27.0,Female,British,Airbnb,1080.7,Train,528.91,5
35919,"Athens, Greece",03/02/2025,03/17/2025,15.0,Katie Rose 35919,61.0,Male,Italian,Hostel,939.49,Car,366.07,5
35920,France,07/31/2023,08/17/2023,17.0,Kimberly Mahoney 35920,47.0,Other,French,Riad,929.97,Flight,1536.6,4
35921,"Berlin, Germany",04/28/2024,05/02/2024,4.0,Brent Romero 35921,45.0,Female,Emirati,Hotel,1254.6,Car rental,1464.28,4
35922,Barcelona,01/20/2025,01/25/2025,5.0,David Roberts 35922,61.0,Male,British,Resort,1091.29,Airplane,969.51,3
35923,Bali,8/10/2021,8/20/2021,11.0,Rebecca Evans 35923,42.0,Female,Spanish,Resort,1200 USD,Plane,700 USD,1
35924,Australia,11/13/2023,11/29/2023,16.0,Ronald Dixon 35924,56.0,Female,United Kingdom,Guesthouse,3395.77,Ferry,671.97,1
35925,"Sydney, AUS",12/16/2024,12/30/2024,14.0,Joel Hull 35925,22.0,Female,Taiwan,Hotel,1332.61,Car,1030.46,4
35926,Egypt,08/31/2024,09/20/2024,20.0,Adam Salinas 35926,19.0,Other,Japanese,Resort,2472.36,Train,789.93,5
35927,"Beijing, China",4/15/2023,4/22/2023,7.0,Kimberly Cook 35927,39.0,Female,Mexican,Resort,914.33,Plane,387.24,5
35928,"Cairo, Egypt",02/03/2025,02/14/2025,11.0,Dustin Barajas 35928,59.0,Female,Emirati,Hostel,614.46,Car rental,258.43,5
35929,"Seoul, South Korea",8/20/2024,8/27/2024,7.0,Jacob James 35929,27.0,Female,Moroccan,Riad,1113.62,Flight,468.66,4
35930,Bangkok,01/15/2025,01/27/2025,12.0,Matthew Patel Jr. 35930,27.0,Male,Cambodia,Guesthouse,2182.82,Flight,1212.5,2
35931,Mexico,05/25/2023,06/04/2023,10.0,Doris Richardson 35931,39.0,Male,United Kingdom,Hotel,1689.01,Ferry,690.45,1
35932,France,05/31/2024,06/19/2024,19.0,Travis Brown 35932,59.0,Other,Korean,Vacation rental,1521.69,Train,1123.68,3
35933,Phnom Penh,01/07/2024,01/10/2024,3.0,Charlotte Miller 35933,65.0,Other,Korean,Hotel,2052.07,Airplane,612.56,2
35934,Australia,05/26/2024,05/31/2024,5.0,Douglas Phillips 35934,34.0,Other,Brazil,Riad,1344.23,Car,141.35,4
35935,Santorini,02/08/2024,02/14/2024,6.0,Courtney Mcgee 35935,44.0,Male,Germany,Airbnb,2409.24,Car,139.09,5
35936,Paris,12/22/2023,12/28/2023,6.0,Larry Schneider 35936,24.0,Female,Vietnamese,Hotel,"$1,400 ",Train,$100 ,4
35937,New York,04/28/2023,05/02/2023,4.0,Mr. Marcus Weiss 35937,35.0,Other,Moroccan,Airbnb,2489.64,Car rental,1446.9,2
35938,"Seoul, South Korea",04/14/2025,04/28/2025,14.0,Garrett Allison 35938,49.0,Other,Cambodia,Guesthouse,1085.24,Airplane,495.3,5
35939,London,7/22/2023,7/28/2023,6.0,Ashley Pearson 35939,38.0,Female,British,Hotel,"$1,200 ",Train,$150 ,5
35940,Seoul,06/05/2024,06/14/2024,9.0,Evan Miller 35940,70.0,Male,South Korea,Airbnb,1204.1,Subway,1232.5,1
35941,Canada,07/20/2024,08/10/2024,21.0,Calvin Torres 35941,68.0,Male,United Kingdom,Villa,775.06,Car,772.41,5
35942,"Amsterdam, Netherlands",03/30/2024,04/20/2024,21.0,Larry Webb 35942,56.0,Male,Korean,Resort,1701.84,Car,295.46,3
35943,"Bangkok, Thai",07/29/2023,08/17/2023,19.0,Charles Bailey 35943,22.0,Male,Spain,Hotel,1797.55,Ferry,1080.16,4
35944,"Phuket, Thailand",03/08/2025,03/13/2025,5.0,Tina Macias 35944,37.0,Male,Dutch,Airbnb,1178.56,Bus,539.05,4
35945,Rio de Janeiro,11/17/2023,12/03/2023,16.0,Gabrielle Elliott 35945,56.0,Male,Singapore,Hotel,2469.43,Bus,681.37,4
35946,"Bangkok, Thai",04/30/2023,05/04/2023,4.0,Jacqueline Sharp 35946,63.0,Other,China,Vacation rental,3391.53,Bus,639.46,5
35947,"Athens, Greece",09/08/2023,09/19/2023,11.0,Sharon Donaldson 35947,57.0,Male,Japanese,Airbnb,817.59,Car,359.04,4
35948,"Istanbul, Turkey",02/03/2025,02/14/2025,11.0,Kyle York 35948,61.0,Female,Emirati,Hostel,648.5,Car rental,298.69,2
35949,"Seoul, South Korea",09/24/2023,10/15/2023,21.0,Christian Baldwin 35949,41.0,Other,Mexican,Riad,1190.3,Bus,458.49,5
35950,"Lisbon, Portugal",08/14/2023,09/04/2023,21.0,Howard King 35950,63.0,Male,German,Airbnb,808.55,Car rental,301.34,1
35951,"Sydney, AUS",09/10/2024,09/26/2024,16.0,Darren Chen 35951,71.0,Other,Dutch,Resort,876.04,Airplane,685.88,4
35952,Hawaii,04/03/2025,04/16/2025,13.0,Ruth Burns 35952,25.0,Male,Scottish,Riad,400.65,Subway,963.39,2
35953,"Lisbon, Portugal",3/10/2022,3/20/2022,11.0,Kelly Lucas 35953,28.0,Female,Italian,Hostel,808.95,Plane,325.54,4
35954,"New York, USA",09/01/2024,09/11/2024,10.0,Travis Fowler 35954,57.0,Male,Japan,Hotel,1174.05,Train,1449.99,5
35955,"Lisbon, Portugal",09/19/2024,10/06/2024,17.0,Philip Parsons 35955,32.0,Other,Korean,Vacation rental,841.23,Ferry,291.75,2
35956,"Rome, Italy",05/17/2024,05/22/2024,5.0,Courtney Edwards 35956,20.0,Male,Vietnamese,Vacation rental,1274.87,Airplane,471.68,5
35957,"Hanoi, Vietnam",12/27/2024,01/11/2025,15.0,Colton Bennett 35957,50.0,Other,Taiwan,Vacation rental,789.24,Flight,312.08,5
35958,"Istanbul, Turkey",05/03/2024,05/24/2024,21.0,Randy Carroll 35958,18.0,Male,Australian,Airbnb,763.0,Subway,285.52,3
35959,"Auckland, New Zealand",11/19/2023,12/01/2023,12.0,Dale Rangel 35959,57.0,Male,United Kingdom,Villa,3394.33,Subway,1105.62,3
35960,"Seoul, South Korea",08/04/2024,08/20/2024,16.0,Christine Maddox 35960,42.0,Female,Australian,Vacation rental,1146.98,Plane,482.81,4
35961,"Beijing, China",10/31/2023,11/21/2023,21.0,Lindsey Torres 35961,42.0,Other,New Zealander,Guesthouse,1059.58,Plane,420.24,5
35962,Barcelona,12/11/2023,12/27/2023,16.0,Carrie Sharp 35962,36.0,Other,USA,Hotel,1779.33,Train,108.68,5
35963,"Seoul, South Korea",08/12/2024,08/31/2024,19.0,Zoe Rich 35963,50.0,Female,Moroccan,Riad,997.36,Car rental,474.95,4
35964,"Rio de Janeiro, Brazil",07/09/2024,07/17/2024,8.0,Mr. Jacob Robertson 35964,55.0,Female,Spain,Hostel,864.88,Car rental,439.62,4
35965,Australia,03/24/2025,04/11/2025,18.0,Dr. Marcus Young 35965,30.0,Other,French,Riad,3068.45,Car,190.61,1
35966,Cape Town,08/21/2024,09/02/2024,12.0,Benjamin Gregory 35966,63.0,Female,Germany,Guesthouse,2561.19,Airplane,1287.27,5
35967,Bangkok,06/26/2024,07/03/2024,7.0,Eric Chandler 35967,28.0,Male,Indonesian,Guesthouse,1574.74,Bus,143.2,3
35968,"Cape Town, SA",09/04/2024,09/14/2024,10.0,Kelly Fletcher 35968,67.0,Other,South Korean,Resort,1749.86,Car rental,783.84,5
35969,"Cairo, Egypt",10/26/2023,10/30/2023,4.0,Laurie Baker 35969,39.0,Other,Spanish,Villa,600.55,Train,270.16,5
35970,"New York City, USA",04/16/2025,05/03/2025,17.0,Stephanie Barker DVM 35970,38.0,Other,Indonesian,Villa,1913.48,Airplane,463.82,3
35971,"Cairo, Egypt",01/12/2024,01/15/2024,3.0,Kevin Beasley 35971,34.0,Female,Canada,Guesthouse,636.72,Car,227.11,5
35972,"Istanbul, Turkey",11/24/2023,12/05/2023,11.0,Cole Clark 35972,66.0,Other,Chinese,Riad,667.22,Flight,307.42,3
35973,"Sydney, Aus",10/25/2024,11/14/2024,20.0,Barbara Weber 35973,20.0,Female,Japan,Riad,926.62,Airplane,431.69,4
35974,"Hanoi, Vietnam",7/15/2024,7/23/2024,8.0,Kaitlin Hawkins 35974,33.0,Female,Italian,Airbnb,782.15,Train,316.21,1
35975,"Rio de Janeiro, Brazil",07/25/2024,08/01/2024,7.0,Richard Thornton 35975,62.0,Other,Japanese,Riad,513.79,Airplane,305.47,5
35976,"Beijing, China",10/19/2024,10/22/2024,3.0,Jean Edwards 35976,56.0,Female,Italy,Airbnb,960.47,Car rental,373.78,5
35977,"New York City, USA",10/17/2023,11/07/2023,21.0,Jacob Freeman 35977,21.0,Male,Mexican,Resort,2583.87,Train,120.9,2
35978,"Athens, Greece",10/22/2024,11/01/2024,10.0,Melinda Serrano 35978,33.0,Female,United Kingdom,Guesthouse,903.68,Bus,333.64,3
35979,"Seoul, South Korea",12/09/2023,12/12/2023,3.0,Cheryl Henderson 35979,45.0,Female,Germany,Vacation rental,1045.23,Train,455.38,1
35980,"Athens, Greece",11/28/2024,12/12/2024,14.0,Shannon Dean 35980,49.0,Other,Mexican,Villa,922.46,Train,357.28,2
35981,"Athens, Greece",09/01/2024,09/19/2024,18.0,Frances Jordan 35981,58.0,Other,Moroccan,Villa,966.14,Train,347.91,3
35982,Amsterdam,05/20/2023,06/08/2023,19.0,Kelly Ross 35982,45.0,Other,UK,Resort,310.15,Car,957.14,1
35983,Paris,02/23/2025,02/28/2025,5.0,Mr. Douglas Harper 35983,63.0,Female,British,Riad,2192.42,Car,1528.21,5
35984,"Sydney, Australia",03/18/2024,04/08/2024,21.0,Carmen Wright 35984,72.0,Female,Indonesian,Guesthouse,1027.37,Subway,1303.7,4
35985,"Cairo, Egypt",01/20/2025,02/04/2025,15.0,Ryan Valentine 35985,48.0,Male,United Kingdom,Hotel,596.6,Car rental,244.73,5
35986,Santorini,01/04/2025,01/15/2025,11.0,Allison Jimenez 35986,44.0,Male,Japanese,Airbnb,1380.64,Car rental,1151.66,2
35987,Amsterdam,05/25/2023,06/15/2023,21.0,Dana Cisneros 35987,21.0,Female,Indian,Resort,1487.36,Car,723.43,4
35988,"Lisbon, Portugal",03/25/2024,04/03/2024,9.0,Daniel Medina 35988,26.0,Female,Italy,Villa,892.18,Train,324.71,2
35989,Japan,12/13/2024,12/27/2024,14.0,Debra Aguilar 35989,47.0,Other,Australian,Guesthouse,355.44,Ferry,966.33,3
35990,"Seoul, South Korea",11/12/2023,11/26/2023,14.0,Riley Larson 35990,34.0,Other,United Kingdom,Hostel,1130.72,Train,518.35,3
35991,"Rome, Italy",01/03/2025,01/14/2025,11.0,Christine Blair 35991,42.0,Female,Chinese,Vacation rental,1351.58,Plane,928.63,3
35992,"Bangkok, Thai",04/30/2023,05/04/2023,4.0,Kathryn Reyes 35992,65.0,Other,China,Vacation rental,2575.89,Bus,565.78,4
35993,"Seoul, South Korea",04/30/2024,05/18/2024,18.0,David Singh 35993,63.0,Male,American,Guesthouse,1046.45,Car,466.64,4
35994,"Cairo, Egypt",02/08/2025,02/22/2025,14.0,Caitlin Fisher 35994,30.0,Female,Scottish,Vacation rental,560.98,Train,229.69,4
35995,"Istanbul, Turkey",11/08/2023,11/12/2023,4.0,Ryan Hendricks 35995,27.0,Other,German,Hostel,672.91,Subway,287.75,4
35996,"Edinburgh, Scotland",10/10/2024,10/21/2024,11.0,Laurie Murray 35996,37.0,Male,British,Riad,1606.18,Car rental,330.06,4
35997,"Edinburgh, Scotland",01/11/2024,02/01/2024,21.0,Taylor Wong 35997,57.0,Other,Moroccan,Resort,660.83,Bus,1208.54,4
35998,"London, UK",06/17/2024,06/29/2024,12.0,Kimberly Wall 35998,56.0,Other,German,Guesthouse,481.34,Car rental,1448.64,5
35999,"Phuket, Thai",01/31/2025,02/06/2025,6.0,Michael Long 35999,22.0,Other,Japanese,Guesthouse,1253.31,Bus,182.65,4
36000,"Seoul, South Korea",03/13/2025,03/29/2025,16.0,Logan Carrillo 36000,54.0,Male,Italy,Hotel,1175.61,Subway,502.26,5
36001,Phuket,05/27/2024,06/08/2024,12.0,Bobby Steele 36001,46.0,Male,Taiwanese,Guesthouse,1688.9,Ferry,951.16,5
36002,Japan,03/28/2024,04/14/2024,17.0,Austin Roberts 36002,18.0,Male,Brazil,Hotel,1415.59,Car rental,683.26,3
36003,"Tokyo, Japan",5/15/2023,5/22/2023,7.0,Melissa Morgan 36003,28.0,Female,British,Airbnb,6481.53,Train,1413.08,5
36004,"Phuket, Thailand",03/04/2025,03/12/2025,8.0,Whitney Gregory 36004,18.0,Other,Indonesian,Riad,1545.42,Ferry,1334.74,4
36005,Rome,04/11/2024,04/28/2024,17.0,Daniel Tanner 36005,52.0,Other,Cambodia,Villa,1433.04,Subway,145.13,4
36006,Barcelona,03/24/2025,04/04/2025,11.0,Bradley Hale 36006,32.0,Male,Brazilian,Riad,376.02,Flight,1512.5,5
36007,Tokyo,03/24/2024,04/14/2024,21.0,David Weaver 36007,65.0,Other,Spain,Hotel,1335.88,Flight,1461.05,4
36008,"Marrakech, Morocco",11/07/2023,11/19/2023,12.0,Mary Evans 36008,69.0,Female,Japanese,Resort,1710.42,Plane,1403.36,3
36009,"Istanbul, Turkey",05/24/2023,06/01/2023,8.0,Stephen Blanchard 36009,34.0,Male,French,Airbnb,633.41,Ferry,275.55,2
36010,"Sydney, AUS",01/06/2024,01/14/2024,8.0,Taylor Norman 36010,41.0,Female,Brazil,Vacation rental,2279.95,Car rental,445.69,1
36011,"Tokyo, Japan",10/5/2022,10/13/2022,8.0,Samuel Estes 36011,21.0,Male,Korean,Hotel,1342.7,Plane,653.44,5
36012,Barcelona,01/27/2025,02/12/2025,16.0,Amy Orr 36012,52.0,Other,South African,Hotel,2560.03,Bus,1282.75,4
36013,"Hanoi, Vietnam",12/06/2023,12/20/2023,14.0,William Vaughn 36013,33.0,Male,Taiwan,Riad,760.83,Car,281.66,4
36014,"Cairo, Egypt",11/01/2024,11/22/2024,21.0,Hector Stanton 36014,18.0,Male,Scottish,Resort,620.35,Flight,272.87,5
36015,"Amsterdam, Netherlands",10/19/2024,11/04/2024,16.0,Bryan French 36015,18.0,Male,Japan,Villa,2180.33,Airplane,883.6,2
36016,France,03/10/2024,03/14/2024,4.0,Tyler Morales 36016,66.0,Other,Brazilian,Villa,2118.31,Car rental,1343.67,3
36017,"Seoul, South Korea",05/07/2024,05/27/2024,20.0,Larry Ponce 36017,36.0,Male,Canadian,Vacation rental,1139.64,Subway,498.56,3
36018,"Hanoi, Vietnam",09/21/2023,10/01/2023,10.0,Christopher Kennedy 36018,72.0,Female,Brazilian,Vacation rental,740.81,Car rental,300.15,4
36019,"Cairo, Egypt",01/28/2025,02/02/2025,5.0,Thomas Cox 36019,64.0,Male,South Korean,Riad,654.91,Train,229.28,4
36020,France,06/11/2023,06/30/2023,19.0,Dylan Massey 36020,43.0,Female,South Korea,Resort,1567.27,Bus,1414.78,5
36021,"Istanbul, Turkey",10/04/2024,10/21/2024,17.0,William Pittman 36021,38.0,Other,Italy,Villa,631.83,Airplane,293.92,1
36022,"Honolulu, Hawaii",01/13/2025,01/21/2025,8.0,Marcus Hill 36022,62.0,Female,United Kingdom,Hostel,2307.73,Bus,1507.26,4
36023,Brazil,03/22/2024,03/26/2024,4.0,Jeremiah Herrera 36023,22.0,Female,South Korea,Airbnb,1106.45,Car,182.69,5
36024,"Bangkok, Thailand",08/30/2024,09/17/2024,18.0,Austin Tate 36024,22.0,Other,Singapore,Guesthouse,391.83,Car,167.94,5
36025,"Istanbul, Turkey",10/17/2024,10/25/2024,8.0,Andres Oliver 36025,70.0,Male,Spanish,Hostel,755.1,Flight,322.67,3
36026,Rome,04/09/2025,04/23/2025,14.0,Hailey Smith 36026,65.0,Other,Singapore,Guesthouse,2860.89,Car rental,1135.08,4
36027,Canada,08/14/2023,09/04/2023,21.0,Sara Green 36027,64.0,Male,German,Airbnb,1241.71,Car rental,150.35,5
36028,"Berlin, Germany",06/06/2023,06/13/2023,7.0,Ann Orr 36028,59.0,Female,South Korea,Airbnb,481.53,Car,980.59,3
36029,"Beijing, China",03/04/2025,03/15/2025,11.0,Heather Salinas 36029,68.0,Female,Spain,Airbnb,910.01,Airplane,377.75,2
36030,"Auckland, New Zealand",01/07/2024,01/20/2024,13.0,Keith Dalton 36030,44.0,Female,United Arab Emirates,Guesthouse,2058.03,Car,474.76,2
36031,Paris,09/06/2023,09/11/2023,5.0,Julie Rodriguez 36031,68.0,Other,Germany,Riad,2664.99,Car,247.75,3
36032,"Vancouver, Canada",10/01/2024,10/05/2024,4.0,Patricia Olson 36032,25.0,Other,British,Riad,620.98,Car rental,1529.01,2
